scene_variant,geometry_seed,measurement_seed,block_id,perturbation_type,direction_id,registration_path,original_d50,primary_reason,secondary_reasons,zero_success_rate,zero_solver_convergence_rate,zero_threshold_conflict_rate,reference_not_fixed_point_fraction,zero_association_switch_fraction,noise_free_zero_success_rate,locked_full_noise_zero_success_rate,repeat_cluster_count
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_06,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_06,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_07,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_07,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_08,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_08,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_09,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_09,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_10,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_10,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_11,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,ico_11,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,neg_x,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,neg_x,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,neg_y,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,neg_y,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,neg_z,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,neg_z,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,pos_x,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,pos_x,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,pos_y,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,pos_y,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,pos_z,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.2,1.0,0.8,1.0,0.0,1.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2101,dev::END_FACE_TRANSITION_ABSENT::g1107::m2101,translation,pos_z,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_00,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_00,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_01,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_01,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_02,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_02,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_03,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_03,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_04,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_04,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_05,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_05,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_06,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_06,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_07,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_07,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_08,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_08,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_09,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_09,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_10,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_10,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_11,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,ico_11,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,neg_x,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,neg_x,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,neg_y,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,neg_y,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,neg_z,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,neg_z,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,pos_x,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,pos_x,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,pos_y,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,pos_y,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,pos_z,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,rotation,pos_z,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_00,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_00,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_01,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_01,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_02,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_02,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_03,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_03,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_04,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_04,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_05,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_05,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_06,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_06,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_07,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_07,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_08,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_08,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_09,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_09,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_10,frozen_jacobian,0.0,SUCCESS_THRESHOLD_CONFLICT,NOISE_SHIFT_EXCEEDS_THRESHOLD;REFERENCE_NOT_FIXED_POINT,0.4,1.0,0.6,1.0,0.0,1.0,0.4,1
END_FACE_TRANSITION_ABSENT,1107,2111,dev::END_FACE_TRANSITION_ABSENT::g1107::m2111,translation,ico_10,full_reassociation,0.0,ZERO_SOLVER_FAILURE,ZERO_ASSOCIATION_SWITCH;REFERENCE_NOT_FIXED_POINT,0.2,0.2,0.0,1.0,1.0,0.0,0.2,1
